customerid,recency,total_orders,total_revenue,avg_order_value,total_quantity,avg_quantity_per_order,unique_products,active_months,purchase_frequency,customer_tenure_days,avg_days_between,median_days_between,spending_trend,cancellation_count,cancellation_rate,cancelled_revenue,country_encoded,future_6_month_revenue,future_6_month_orders
12728,76,4,671.95,167.9875,369,92.25,36,4,0.9587401574803149,127,42.0,48.0,0.36635665183987054,0.0,0.0,0.0,France,160.22,1
12731,31,8,7610.27,951.28375,3085,385.625,84,8,0.5585321100917432,436,62.142857142857146,59.0,0.15979963673515724,0.0,0.0,0.0,France,5521.74,6
12739,213,1,779.69,779.69,423,423.0,40,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,Other,553.44,1
12744,68,6,6054.91,1009.1516666666666,2881,480.1666666666667,161,4,0.5324781341107873,343,114.33333333333333,132.0,0.05782733705367755,0.0,0.0,0.0,Other,3251.9,2
12747,18,21,5557.42,264.63904761904763,1846,87.9047619047619,72,13,1.1970786516853933,534,26.7,22.5,0.14740510902367468,0.0,0.0,0.0,United Kingdom,2091.86,5
12748,1,202,20652.82,102.24168316831683,13292,65.8019801980198,1605,19,11.119132007233274,553,4.424,3.0,0.9655912768587689,0.0,0.0,0.0,United Kingdom,17116.81,113
12749,32,5,2791.13,558.226,1092,218.4,135,4,0.49255663430420715,309,102.66666666666667,96.0,-0.6191274835747645,0.0,0.0,0.0,United Kingdom,2740.23,4
12753,67,4,4386.55,1096.6375,1549,387.25,40,4,1.0587826086956522,115,38.0,34.0,-0.19078444996319568,0.0,0.0,0.0,Other,1224.72,2
12757,4,2,846.03,423.015,457,228.5,78,2,2.3415384615384616,26,26.0,26.0,-0.596569513793275,0.0,0.0,0.0,Portugal,3151.02,6
12758,96,6,7420.72,1236.7866666666666,4075,679.1666666666666,157,6,0.39532467532467536,462,92.4,89.0,-0.557397190502296,0.0,0.0,0.0,Portugal,1158.4,1
12759,95,6,3543.34,590.5566666666667,2506,417.6666666666667,157,6,0.3970434782608696,460,92.0,83.0,-0.19228414586862033,0.0,0.0,0.0,Netherlands,903.59,2
12766,59,6,5069.07,844.8449999999999,3078,513.0,198,6,1.0871428571428572,168,33.4,32.0,-0.19375663707948462,0.0,0.0,0.0,Portugal,2732.92,3
12775,9,6,1327.81,221.30166666666665,937,156.16666666666666,43,6,0.8301818181818182,220,44.0,49.0,2.233412322274882,0.0,0.0,0.0,Netherlands,206.36,1
12778,2,7,1149.46,164.20857142857145,1078,154.0,60,6,0.5073333333333333,420,69.83333333333333,65.5,-0.19111600898571626,0.0,0.0,0.0,Netherlands,216.05,2
12779,9,13,5187.99,399.07615384615383,2643,203.30769230769232,122,13,0.7221167883211679,548,45.583333333333336,42.0,0.9279872599575331,0.0,0.0,0.0,Other,815.39,1
12781,104,1,518.06,518.06,298,298.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,Other,155.88,1
12782,72,9,3217.32,357.48,1512,168.0,119,7,1.0299248120300752,266,33.25,25.0,0.05470855625729112,0.0,0.0,0.0,Portugal,566.17,2
12784,348,1,1034.33,1034.33,575,575.0,71,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,476.82,1
12787,12,2,523.62,261.81,312,156.0,27,2,0.275475113122172,221,221.0,221.0,-0.6239356669820246,0.0,0.0,0.0,Netherlands,275.56,2
12808,4,4,546.4,136.6,241,60.25,34,3,0.436415770609319,279,92.66666666666667,67.0,-0.6147800735200913,0.0,0.0,0.0,Portugal,202.3,1
12809,385,2,915.28,457.64,286,143.0,48,2,0.7424390243902439,82,82.0,82.0,-0.21957671957671965,0.0,0.0,0.0,Portugal,379.81,1
12815,17,1,418.86,418.86,230,230.0,27,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,Other,342.6,1
12820,146,8,1812.55,226.56875,1181,147.625,87,8,0.5968627450980393,408,58.285714285714285,59.0,-0.14707475899857897,0.0,0.0,0.0,United Kingdom,753.16,3
12823,108,6,1297.5,216.25,190,31.666666666666668,1,4,0.5403550295857988,338,84.25,50.0,-0.297244094488189,0.0,0.0,0.0,United Kingdom,229.5,1
12826,136,8,1938.13,242.26625,1370,171.25,81,6,0.5998029556650246,406,57.857142857142854,39.0,3.193274383708466,0.0,0.0,0.0,United Kingdom,763.7,4
12836,38,13,4319.92,332.3015384615385,1780,136.92307692307693,222,12,0.761,520,47.18181818181818,42.0,-0.030060376119511914,0.0,0.0,0.0,United Kingdom,830.1600000000001,2
12837,388,1,433.26,433.26,164,164.0,70,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,91.65,1
12838,193,9,2318.46,257.6066666666667,1260,140.0,171,7,1.2452727272727273,220,27.375,20.0,2.6832845167154833,0.0,0.0,0.0,United Kingdom,251.71,1
12839,2,17,5596.17,329.1864705882353,3875,227.94117647058823,122,13,0.9408727272727273,550,34.3125,31.5,-0.022736427042038466,0.0,0.0,0.0,United Kingdom,3809.4500000000003,9
12840,2,6,3199.21,533.2016666666667,1710,285.0,100,6,0.37121951219512195,492,98.4,112.0,1.0514001754988358,0.0,0.0,0.0,United Kingdom,576.0,1
12841,0,28,5033.88,179.78142857142856,3542,126.5,224,12,2.514218289085546,339,12.555555555555555,10.0,-0.5269681859681157,0.0,0.0,0.0,United Kingdom,1628.77,12
12842,127,3,713.23,237.74333333333334,374,124.66666666666667,25,3,0.21237209302325583,430,214.5,214.5,5.820504385964911,0.0,0.0,0.0,United Kingdom,563.46,1
12843,5,22,3611.02,164.13727272727272,1368,62.18181818181818,106,11,1.237855822550832,541,28.42105263157895,18.0,-0.4618969123102939,0.0,0.0,0.0,United Kingdom,582.13,4
12844,261,2,322.64,161.32,98,49.0,43,2,0.4005263157894737,152,151.0,151.0,0.6224498089896773,0.0,0.0,0.0,United Kingdom,325.96000000000004,2
12847,206,1,659.36,659.36,524,524.0,33,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,758.68,1
12849,88,5,2337.04,467.408,1476,295.2,102,4,0.47120743034055734,323,80.75,74.5,4.690638419696537,0.0,0.0,0.0,United Kingdom,341.44,1
12851,296,1,110.7,110.7,48,48.0,28,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,114.86,1
12853,58,8,2550.5,318.8125,1172,146.5,79,6,0.5611059907834102,434,86.6,76.0,0.22828935872793982,0.0,0.0,0.0,United Kingdom,832.4,3
12854,60,6,2148.4900000000002,358.0816666666667,1266,211.0,159,5,0.3742622950819672,488,97.4,77.0,-0.5786367816244037,0.0,0.0,0.0,United Kingdom,505.88,1
12863,198,5,1750.55,350.11,511,102.2,23,5,0.7213270142180095,211,52.5,28.0,-0.9365792910731099,0.0,0.0,0.0,United Kingdom,449.2,1
12864,327,1,0.95,0.95,1,1.0,1,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,10.2,1
12865,197,2,1640.88,820.44,948,474.0,89,2,0.614949494949495,99,98.0,98.0,-0.3861519547578067,0.0,0.0,0.0,Other,1429.42,2
12867,33,10,5403.96,540.396,5493,549.3,299,10,0.5980353634577604,509,56.55555555555556,55.0,0.5080686707230474,0.0,0.0,0.0,United Kingdom,2191.63,3
12871,26,2,246.2,123.1,154,77.0,6,2,0.26128755364806866,233,232.0,232.0,0.15586690017513147,0.0,0.0,0.0,United Kingdom,85.44,1
12876,15,3,2057.4900000000002,685.83,1329,443.0,85,3,0.23118987341772154,395,197.0,197.0,0.7898926072571458,0.0,0.0,0.0,Belgium,765.29,1
12877,20,15,2081.69,138.77933333333334,1399,93.26666666666667,80,13,0.9318367346938776,490,35.0,32.5,0.36123682807590646,0.0,0.0,0.0,United Kingdom,844.61,5
12886,39,1,748.33,748.33,367,367.0,45,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,538.98,1
12890,206,1,312.35,312.35,200,200.0,55,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,376.71999999999997,1
12901,3,8,969.96,121.245,658,82.25,17,4,2.799080459770115,87,14.333333333333334,13.5,-0.610929713009108,0.0,0.0,0.0,United Kingdom,714.66,8
12909,21,6,1680.25,280.0416666666667,1051,175.16666666666666,87,5,0.404070796460177,452,113.0,114.5,1.0838762962283197,0.0,0.0,0.0,United Kingdom,397.28,2
12910,17,8,3345.22,418.1525,1782,222.75,46,6,0.5743396226415095,424,84.8,66.0,-0.09997614476718429,0.0,0.0,0.0,United Kingdom,1694.22,5
12913,102,9,1823.95,202.66111111111113,597,66.33333333333333,26,8,0.6007894736842105,456,57.0,31.5,0.09569933243712152,0.0,0.0,0.0,United Kingdom,899.88,2
12915,192,3,734.6,244.86666666666667,353,117.66666666666667,39,3,0.4208294930875576,217,108.5,108.5,-0.10023249806251618,0.0,0.0,0.0,United Kingdom,138.5,1
12916,21,6,3115.1,519.1833333333333,1140,190.0,69,6,0.37813664596273294,483,96.6,77.0,1.0851558606943135,0.0,0.0,0.0,United Kingdom,465.75,1
12920,390,3,323.86,107.95333333333333,292,97.33333333333333,32,2,0.592987012987013,154,154.0,154.0,0.33160547156227493,0.0,0.0,0.0,United Kingdom,128.88,1
12921,4,52,22620.38,435.00730769230773,13838,266.11538461538464,230,18,2.857184115523466,554,15.38888888888889,13.0,-0.05148506811214655,0.0,0.0,0.0,United Kingdom,10284.29,22
12923,209,2,521.1,260.55,156,78.0,26,2,0.3290810810810811,185,185.0,185.0,-0.6111407249466951,0.0,0.0,0.0,United Kingdom,171.57,1
12924,17,11,1226.5,111.5,554,50.36363636363637,43,9,0.6282176360225141,533,59.111111111111114,66.0,0.348761944885961,0.0,0.0,0.0,United Kingdom,149.52,1
12925,412,1,25.2,25.2,60,60.0,4,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,652.63,2
12928,61,9,2885.19,320.57666666666665,1729,192.11111111111111,75,6,0.8866019417475729,309,44.0,35.0,-0.4373832449781818,0.0,0.0,0.0,United Kingdom,980.5,3
12931,176,14,2445.49,174.67785714285714,695,49.642857142857146,13,7,1.2608284023668639,338,30.636363636363637,14.0,-0.9863211868235723,0.0,0.0,0.0,United Kingdom,43.96,1
12933,103,6,1097.4,182.9,512,85.33333333333333,156,4,0.4095067264573991,446,111.5,74.0,5.044097823993837,0.0,0.0,0.0,United Kingdom,464.94,2
12935,22,10,2949.39,294.93899999999996,1976,197.6,78,8,0.7534653465346535,404,50.5,52.0,-0.3366194244076858,0.0,0.0,0.0,United Kingdom,1185.03,5
12937,16,7,1957.82,279.68857142857144,1239,177.0,80,6,0.39532467532467536,539,89.83333333333333,68.0,-0.35786418841843926,0.0,0.0,0.0,United Kingdom,1002.09,2
12942,17,2,320.02000000000004,160.01000000000002,98,49.0,21,2,0.3602366863905325,169,168.0,168.0,-0.45959085439229835,0.0,0.0,0.0,United Kingdom,249.38,1
12944,174,1,286.95,286.95,145,145.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,292.56,1
12947,3,4,1141.4,285.35,932,233.0,68,4,0.6408421052631579,190,63.333333333333336,51.0,0.39941139373554746,0.0,0.0,0.0,United Kingdom,207.35,1
12948,34,5,1102.26,220.452,516,103.2,52,3,0.2910133843212237,523,130.75,26.5,3.1030555555555552,0.0,0.0,0.0,United Kingdom,1120.55,4
12949,25,17,13164.98,774.4105882352941,6947,408.6470588235294,305,11,0.9763773584905661,530,44.166666666666664,32.0,-0.17755727240888122,0.0,0.0,0.0,United Kingdom,1875.72,5
12951,23,13,2757.58,212.12153846153845,1431,110.07692307692308,100,11,0.7994343434343435,495,41.166666666666664,41.0,0.2068412998469709,0.0,0.0,0.0,United Kingdom,422.24,2
12953,341,1,473.46000000000004,473.46000000000004,278,278.0,30,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,274.95,1
12955,23,3,669.5799999999999,223.1933333333333,452,150.66666666666666,26,2,1.404923076923077,65,32.0,32.0,-0.4986322256603435,0.0,0.0,0.0,United Kingdom,3168.38,8
12957,5,9,6033.04,670.3377777777778,3174,352.6666666666667,283,8,0.5045303867403315,543,77.42857142857143,64.0,-0.6362004656735313,0.0,0.0,0.0,United Kingdom,2223.37,4
12963,185,5,1696.12,339.224,782,156.4,71,4,0.9883116883116884,154,38.5,37.0,-0.7250285645558964,0.0,0.0,0.0,United Kingdom,1395.8600000000001,7
12970,141,8,1010.87,126.35875,644,80.5,179,3,0.5882125603864734,414,137.66666666666666,58.0,2.2665344194487824,0.0,0.0,0.0,United Kingdom,343.42,2
12971,9,69,7423.77,107.5908695652174,3295,47.7536231884058,70,17,4.217590361445783,498,8.423728813559322,6.0,1.6906636838180455,0.0,0.0,0.0,United Kingdom,3546.3700000000003,41
12977,321,3,320.94,106.98,113,37.666666666666664,42,1,9.132,10,10.0,10.0,0.0,0.0,0.0,0.0,United Kingdom,19.24,1
12987,17,4,918.61,229.6525,466,116.5,44,4,0.24747967479674796,492,163.66666666666666,190.0,0.31428715390623035,0.0,0.0,0.0,United Kingdom,216.4,1
12989,19,13,2540.86,195.45076923076925,498,38.30769230769231,15,10,0.7466415094339623,530,48.09090909090909,38.0,0.2927810864464899,0.0,0.0,0.0,United Kingdom,1596.97,7
12990,4,6,809.9,134.98333333333332,410,68.33333333333333,6,6,0.41986206896551725,435,86.8,107.0,-0.5166666666666667,0.0,0.0,0.0,United Kingdom,145.6,1
12991,208,1,195.61,195.61,75,75.0,12,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,461.26,2
12993,27,6,979.85,163.30833333333334,507,84.5,52,5,0.404070796460177,452,113.0,119.0,-0.7821142253433597,0.0,0.0,0.0,United Kingdom,239.46,2
12994,88,1,339.85,339.85,165,165.0,21,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,583.57,2
12997,55,6,1476.15,246.025,773,128.83333333333334,51,6,0.4844562334217507,377,75.2,79.0,0.5517736136080763,0.0,0.0,0.0,United Kingdom,514.34,2
13001,3,30,16514.72,550.4906666666667,8559,285.3,295,17,1.6543478260869564,552,19.03448275862069,16.0,-0.33492792042887826,0.0,0.0,0.0,United Kingdom,1189.01,3
13003,34,1,59.050000000000004,59.050000000000004,31,31.0,4,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,30.0,1
13004,3,26,8618.31,331.4734615384615,6153,236.65384615384616,317,17,1.4629205175600741,541,21.64,20.0,-0.12888883658530847,0.0,0.0,0.0,United Kingdom,2802.13,10
13005,65,3,794.88,264.96,424,141.33333333333334,37,3,0.4307547169811321,212,105.5,105.5,-0.32030936331170895,0.0,0.0,0.0,United Kingdom,117.05,1
13012,32,6,1934.47,322.4116666666667,999,166.5,63,5,0.48189973614775733,379,75.8,79.0,-0.4397296403539193,0.0,0.0,0.0,United Kingdom,901.2,5
13013,32,19,8088.13,425.69105263157894,4072,214.31578947368422,233,11,1.1252140077821013,514,32.0625,18.0,-0.11648145388155062,0.0,0.0,0.0,United Kingdom,2376.15,9
13014,39,4,2633.47,658.3675,1327,331.75,119,3,0.5716431924882629,213,70.66666666666667,42.0,-0.5515581858382743,0.0,0.0,0.0,United Kingdom,1857.75,6
13015,16,10,3840.11,384.011,2188,218.8,185,5,0.7497536945812808,406,58.0,48.0,-0.4261973262514242,0.0,0.0,0.0,United Kingdom,1526.1,1
13018,15,18,5676.04,315.3355555555556,3718,206.55555555555554,273,8,1.2095364238410595,453,37.666666666666664,15.5,0.769836781068406,0.0,0.0,0.0,United Kingdom,3408.78,17
13021,35,11,2782.2400000000002,252.93090909090913,1346,122.36363636363636,98,9,0.6439230769230769,520,51.9,42.5,0.49785877811195406,0.0,0.0,0.0,United Kingdom,1674.43,6
13023,348,1,460.41,460.41,233,233.0,29,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,599.9,2
13026,95,5,755.6800000000001,151.13600000000002,666,133.2,25,5,0.33672566371681417,452,112.75,93.5,-0.8577992744860943,0.0,0.0,0.0,United Kingdom,377.03999999999996,3
13029,194,2,81.0,40.5,36,18.0,5,2,0.40859060402684566,149,149.0,149.0,-0.3229813664596272,0.0,0.0,0.0,United Kingdom,116.5,2
13030,187,1,332.01,332.01,169,169.0,48,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,293.53000000000003,1
13032,211,7,1545.83,220.83285714285714,770,110.0,105,3,3.1335294117647057,68,22.666666666666668,27.0,-0.28531802251882776,0.0,0.0,0.0,United Kingdom,909.18,2
13034,188,2,279.91,139.955,153,76.5,16,2,1.9024999999999999,32,32.0,32.0,0.4542744410346339,0.0,0.0,0.0,United Kingdom,461.96,1
13035,80,2,708.6,354.3,350,175.0,20,2,0.3560233918128655,171,171.0,171.0,-0.23731343283582088,0.0,0.0,0.0,United Kingdom,491.2,1
13037,38,11,3478.06,316.1872727272727,1891,171.9090909090909,169,10,0.6476595744680852,517,57.44444444444444,51.0,-0.5985058508752136,0.0,0.0,0.0,United Kingdom,303.75,1
13038,3,2,591.76,295.88,280,140.0,22,2,0.5689719626168225,107,107.0,107.0,-0.5022525942799292,0.0,0.0,0.0,United Kingdom,316.70000000000005,1
13045,220,2,503.64,251.82,184,92.0,25,2,0.7162352941176471,85,85.0,85.0,-0.4524336283185841,0.0,0.0,0.0,United Kingdom,305.28000000000003,1
13046,85,2,517.66,258.83,317,158.5,31,2,0.3187434554973822,191,190.0,190.0,-0.3820091267112583,0.0,0.0,0.0,United Kingdom,321.09,1
13047,38,19,5758.62,303.08526315789476,2295,120.78947368421052,134,13,1.1452673267326734,505,36.0,31.5,-0.3612770304687701,0.0,0.0,0.0,United Kingdom,1485.41,3
13048,57,7,3049.46,435.63714285714286,1942,277.42857142857144,114,7,0.47990990990990995,444,73.83333333333333,79.5,-0.26770660546706354,0.0,0.0,0.0,United Kingdom,895.99,2
13049,137,3,516.54,172.17999999999998,238,79.33333333333333,10,2,1.0871428571428572,84,41.5,41.5,-0.5760833608997684,0.0,0.0,0.0,United Kingdom,299.79999999999995,1
13050,4,27,8877.12,328.78222222222223,4866,180.22222222222223,468,17,1.5248237476808906,539,20.73076923076923,19.5,0.306511514803168,0.0,0.0,0.0,United Kingdom,2213.51,7
13055,33,2,1403.23,701.615,1128,564.0,97,2,0.2805529953917051,217,216.0,216.0,-0.6741593204644878,0.0,0.0,0.0,United Kingdom,816.0,2
13064,146,3,601.3,200.4333333333333,210,70.0,19,3,0.3446037735849057,265,132.0,132.0,-0.4891959798994974,0.0,0.0,0.0,United Kingdom,823.96,3
13067,229,2,393.05,196.525,99,49.5,13,2,1.6454054054054055,37,37.0,37.0,-0.43655529037390606,0.0,0.0,0.0,United Kingdom,115.46000000000001,1
13069,0,29,6061.2300000000005,209.00793103448277,4762,164.20689655172413,519,13,2.4318457300275487,363,15.125,14.0,-0.315816145700553,0.0,0.0,0.0,United Kingdom,1135.45,8
13077,109,10,2511.3,251.13000000000002,1820,182.0,173,8,0.6933940774487471,439,54.75,49.0,0.12126331438418088,0.0,0.0,0.0,United Kingdom,130.32,1
13078,20,41,17575.26,428.66487804878045,5572,135.90243902439025,127,18,2.315473098330241,539,13.794871794871796,12.0,-0.1284079509804547,0.0,0.0,0.0,United Kingdom,4638.01,16
13079,236,1,199.08,199.08,96,96.0,11,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,220.10000000000002,5
13080,220,3,222.65,74.21666666666667,73,24.333333333333332,11,3,0.43693779904306224,209,104.0,104.0,-0.6149300155520995,0.0,0.0,0.0,United Kingdom,58.08,1
13081,37,23,35647.63,1549.896956521739,23390,1016.9565217391304,613,15,1.3621011673151753,514,27.05263157894737,25.0,-0.025971961954378835,0.0,0.0,0.0,United Kingdom,10826.87,3
13082,55,14,1942.02,138.71571428571428,917,65.5,69,10,0.8841493775933611,482,48.2,48.5,0.18274217508013868,0.0,0.0,0.0,United Kingdom,475.5,4
13083,244,1,10.08,10.08,24,24.0,2,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,286.8,2
13085,114,7,2093.7,299.09999999999997,756,108.0,44,3,0.47990990990990995,444,147.66666666666666,57.0,-0.9074827802128992,0.0,0.0,0.0,United Kingdom,137.98000000000002,1
13089,5,138,62546.48,453.2353623188406,32741,237.2536231884058,663,19,7.609999999999999,552,6.344827586206897,5.0,0.044684734632748385,0.0,0.0,0.0,United Kingdom,23430.68,40
13090,58,13,4043.82,311.06307692307695,1170,90.0,102,8,1.5457812499999999,256,23.272727272727273,22.0,-0.22722080235439904,0.0,0.0,0.0,United Kingdom,3626.02,7
13091,548,1,469.46000000000004,469.46000000000004,250,250.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,313.18,1
13092,31,11,2102.2,191.1090909090909,480,43.63636363636363,48,11,0.7326914660831509,457,45.6,47.0,-0.6278067885117493,0.0,0.0,0.0,United Kingdom,34.08,1
13097,52,22,8975.630000000001,407.9831818181819,4129,187.6818181818182,325,14,1.3234782608695652,506,29.705882352941178,33.0,-0.11124790125901951,0.0,0.0,0.0,United Kingdom,2806.01,5
13098,4,9,5377.41,597.49,2662,295.77777777777777,79,6,2.075454545454545,132,16.5,13.5,4.298208011243852,0.0,0.0,0.0,United Kingdom,10357.57,19
13102,18,28,8174.41,291.9432142857143,4497,160.60714285714286,163,13,2.2195833333333335,384,16.0,16.0,0.41096461729795924,0.0,0.0,0.0,United Kingdom,2110.55,9
13103,257,2,465.70000000000005,232.85000000000002,344,172.0,21,2,0.43485714285714283,140,140.0,140.0,1.7757418517917951,0.0,0.0,0.0,United Kingdom,243.94,1
13104,86,4,401.94,100.485,126,31.5,2,4,0.31544041450777205,386,128.66666666666666,120.0,-0.07333908541846423,0.0,0.0,0.0,United Kingdom,458.52,3
13106,232,1,172.4,172.4,112,112.0,12,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,76.5,1
13107,153,6,2852.73,475.455,1893,315.5,93,6,0.5356011730205279,341,68.0,68.0,0.1558837088034582,0.0,0.0,0.0,United Kingdom,703.78,3
13109,370,1,311.91,311.91,187,187.0,21,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,786.54,2
13110,76,8,1904.14,238.0175,559,69.875,120,7,0.5052282157676349,482,68.71428571428571,48.0,0.21811404275147067,0.0,0.0,0.0,United Kingdom,726.48,4
13113,12,29,11004.619999999999,379.46965517241375,2672,92.13793103448276,154,13,2.0577156177156177,429,15.88888888888889,10.0,0.6900440228526605,0.0,0.0,0.0,United Kingdom,2567.2799999999997,8
13115,3,7,3882.77,554.6814285714286,2694,384.85714285714283,156,6,0.5122115384615384,416,69.16666666666667,35.5,-0.5061830173124485,0.0,0.0,0.0,United Kingdom,1362.3600000000001,3
13117,37,16,1980.4099999999999,123.77562499999999,1469,91.8125,111,14,1.1996059113300492,406,27.066666666666666,28.0,0.03604860539715465,0.0,0.0,0.0,United Kingdom,194.66,2
13118,27,7,1877.2,268.1714285714286,628,89.71428571428571,83,6,0.9224242424242425,231,38.5,31.5,-0.2578190255220417,0.0,0.0,0.0,United Kingdom,373.11,2
13124,71,3,2941.17,980.39,1823,607.6666666666666,154,3,0.6866165413533835,133,66.5,66.5,-0.40541185272734176,0.0,0.0,0.0,United Kingdom,1189.11,1
13126,72,10,2633.07,263.307,1776,177.6,116,8,0.7706329113924052,395,49.25,46.0,0.2095449624846018,0.0,0.0,0.0,United Kingdom,939.58,3
13131,7,5,2565.37,513.074,1204,240.8,98,4,0.31576763485477183,482,160.33333333333334,136.0,-0.7668594555030926,0.0,0.0,0.0,United Kingdom,748.4,2
13134,3,5,1376.59,275.318,627,125.4,59,4,0.6532188841201717,233,58.25,32.5,0.5405370489988007,0.0,0.0,0.0,United Kingdom,895.34,1
13136,31,9,4215.91,468.4344444444444,2055,228.33333333333334,159,6,0.5278612716763006,519,103.8,92.0,-0.1537669913116591,0.0,0.0,0.0,United Kingdom,1931.15,4
13137,72,10,4661.14,466.11400000000003,2547,254.7,479,6,1.2176,250,27.77777777777778,14.0,-0.7777905970579752,0.0,0.0,0.0,United Kingdom,2741.93,6
13138,60,3,685.72,228.57333333333335,316,105.33333333333333,30,3,0.5853846153846154,156,78.0,78.0,-0.6065433854907538,0.0,0.0,0.0,United Kingdom,575.54,4
13139,34,3,3455.08,1151.6933333333334,1849,616.3333333333334,112,3,0.4095067264573991,223,111.0,111.0,-0.6340641876131665,0.0,0.0,0.0,United Kingdom,3652.58,5
13140,185,3,674.31,224.76999999999998,393,131.0,64,3,0.73056,125,62.5,62.5,-0.3727308759413397,0.0,0.0,0.0,United Kingdom,238.71,2
13141,33,16,6324.49,395.280625,4204,262.75,247,11,0.9420502901353967,517,39.69230769230769,45.0,-0.0018356160055606125,0.0,0.0,0.0,United Kingdom,947.4000000000001,1
13145,336,2,204.0,102.0,48,24.0,1,2,0.7247619047619048,84,83.0,83.0,0.0,0.0,0.0,0.0,United Kingdom,297.6,3
13148,52,19,5868.66,308.87684210526317,3156,166.10526315789474,353,13,1.15672,500,35.714285714285715,36.5,0.025694571486757672,0.0,0.0,0.0,United Kingdom,1692.31,6
