customerid,recency,total_orders,total_revenue,avg_order_value,total_quantity,avg_quantity_per_order,unique_products,active_months,purchase_frequency,customer_tenure_days,avg_days_between,median_days_between,spending_trend,cancellation_count,cancellation_rate,cancelled_revenue,country_encoded,future_6_month_revenue,future_6_month_orders,predicted_future_revenue,segment
12684,16,2,716.46,358.23,666,333.0,30,1,3.581176470588235,17,16.0,16.0,0.0,0.0,0.0,0.0,France,1063.53,4,1103.2244,Medium Future Value
12691,138,3,468.8,156.26666666666668,198,66.0,16,3,0.8952941176470589,102,50.5,50.5,2.020583190394511,0.0,0.0,0.0,France,417.2,2,368.49246,Low Future Value
12693,31,6,1225.88,204.31333333333336,488,81.33333333333333,58,6,0.587266881028939,311,62.2,56.0,-0.2564890273214718,0.0,0.0,0.0,Germany,189.14,1,174.29805,Low Future Value
12694,2,2,1223.43,611.715,1157,578.5,59,2,0.2557983193277311,238,238.0,238.0,-0.5830582676071019,0.0,0.0,0.0,France,274.17,1,281.5787,Low Future Value
12695,29,4,832.32,208.08,264,66.0,29,4,0.2676043956043956,455,151.66666666666666,75.0,-0.8798901853122856,0.0,0.0,0.0,France,492.85,3,560.3316,Medium Future Value
12700,34,1,921.68,921.68,768,768.0,59,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,France,3253.34,3,2567.0425,High Future Value
12701,61,5,1749.56,349.912,1188,237.6,87,3,0.3892583120204604,391,97.75,50.5,-0.819762813853398,0.0,0.0,0.0,Germany,424.63,1,345.5631,Low Future Value
12703,452,3,632.98,210.9933333333333,426,142.0,43,2,1.7561538461538462,52,25.5,25.5,-0.7429150199590888,0.0,0.0,0.0,Germany,265.55,1,248.82771,Low Future Value
12705,20,8,7463.91,932.98875,4845,605.625,247,7,0.7312912912912913,333,55.333333333333336,36.5,-0.4083307743487384,0.0,0.0,0.0,Germany,3320.39,5,3168.9436,High Future Value
12708,20,13,3134.85,241.1423076923077,1796,138.15384615384616,93,12,0.7595393474088292,521,43.41666666666666,38.0,0.2233609464098273,0.0,0.0,0.0,Germany,1115.94,5,1267.2972,Growing Customer
12709,10,24,17441.31,726.72125,6312,263.0,150,16,1.3528888888888888,540,27.0,28.0,-0.4722601091902417,0.0,0.0,0.0,Germany,4153.04,7,4877.978,High Future Value
12710,20,1,646.96,646.96,382,382.0,43,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,Germany,376.06,2,799.39764,Medium Future Value
12712,1,17,4499.55,264.6794117647059,1697,99.82352941176472,112,14,0.9425865209471768,549,34.25,28.5,1.253635397308613,0.0,0.0,0.0,Germany,1307.25,4,1286.395,Growing Customer
12714,26,9,9562.17,1062.4633333333334,5821,646.7777777777778,356,9,0.5178827977315691,529,66.125,67.0,-0.1008599801390267,0.0,0.0,0.0,France,2676.94,3,3188.822,High Future Value
12717,65,2,697.72,348.86,352,176.0,41,2,0.176463768115942,345,345.0,345.0,1.0611152546834552,0.0,0.0,0.0,Other,321.24,1,352.93893,Low Future Value
12720,11,14,3649.7,260.6928571428571,2935,209.64285714285717,181,9,1.352888888888889,315,26.166666666666668,22.5,-0.1992424111190024,0.0,0.0,0.0,Germany,2878.12,15,3174.6443,High Future Value
12721,2,6,2587.73,431.28833333333336,1753,292.1666666666667,139,6,0.6319723183391004,289,57.6,57.0,-0.2431054382510695,0.0,0.0,0.0,France,864.22,2,948.91034,Medium Future Value
12724,151,4,1196.21,299.0525,753,188.25,62,4,0.5968627450980393,204,67.66666666666667,51.0,-0.4718048954979814,0.0,0.0,0.0,France,786.51,3,615.5321,Low Activity
12726,4,9,1705.46,189.4955555555556,1712,190.22222222222223,49,9,0.6226363636363637,440,55.0,47.0,0.5129814634721366,0.0,0.0,0.0,France,903.22,2,611.4347,Growing Customer
12727,6,8,3805.39,475.67375,2189,273.625,112,7,0.5203418803418803,468,77.83333333333333,99.5,0.5978372916993778,0.0,0.0,0.0,France,965.26,2,1247.5793,Growing Customer
12728,76,4,671.95,167.9875,369,92.25,36,4,0.9587401574803148,127,42.0,48.0,0.3663566518398705,0.0,0.0,0.0,France,160.22,1,168.48102,Low Future Value
12731,31,8,7610.27,951.28375,3085,385.625,84,8,0.5585321100917432,436,62.142857142857146,59.0,0.1597996367351572,0.0,0.0,0.0,France,5521.74,6,4897.4756,Growing Customer
12739,213,1,779.69,779.69,423,423.0,40,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,Other,553.44,1,434.66113,Low Activity
12744,68,6,6054.91,1009.1516666666666,2881,480.1666666666667,161,4,0.5324781341107873,343,114.33333333333331,132.0,0.0578273370536775,0.0,0.0,0.0,Other,3251.9,2,2564.947,High Value At Risk
12747,18,21,5557.42,264.63904761904763,1846,87.9047619047619,72,13,1.1970786516853933,534,26.7,22.5,0.1474051090236746,0.0,0.0,0.0,United Kingdom,2091.86,5,1545.3243,Growing Customer
12748,1,202,20652.82,102.24168316831684,13292,65.8019801980198,1605,19,11.119132007233274,553,4.424,3.0,0.9655912768587688,0.0,0.0,0.0,United Kingdom,17116.81,113,3107.587,Growing Customer
12749,32,5,2791.13,558.226,1092,218.4,135,4,0.4925566343042071,309,102.66666666666669,96.0,-0.6191274835747645,0.0,0.0,0.0,United Kingdom,2740.23,4,1629.5516,High Future Value
12753,67,4,4386.55,1096.6375,1549,387.25,40,4,1.0587826086956522,115,38.0,34.0,-0.1907844499631956,0.0,0.0,0.0,Other,1224.72,2,1813.2501,High Value At Risk
12757,4,2,846.03,423.015,457,228.5,78,2,2.3415384615384616,26,26.0,26.0,-0.596569513793275,0.0,0.0,0.0,Portugal,3151.02,6,1318.4552,High Future Value
12758,96,6,7420.72,1236.7866666666666,4075,679.1666666666666,157,6,0.3953246753246753,462,92.4,89.0,-0.557397190502296,0.0,0.0,0.0,Portugal,1158.4,1,1051.6895,Low Activity
12759,95,6,3543.34,590.5566666666667,2506,417.6666666666667,157,6,0.3970434782608696,460,92.0,83.0,-0.1922841458686203,0.0,0.0,0.0,Netherlands,903.59,2,1103.6509,Low Activity
12766,59,6,5069.07,844.8449999999999,3078,513.0,198,6,1.0871428571428572,168,33.4,32.0,-0.1937566370794846,0.0,0.0,0.0,Portugal,2732.92,3,2553.7297,High Future Value
12775,9,6,1327.81,221.30166666666665,937,156.16666666666666,43,6,0.8301818181818182,220,44.0,49.0,2.233412322274882,0.0,0.0,0.0,Netherlands,206.36,1,201.27246,Low Future Value
12778,2,7,1149.46,164.20857142857145,1078,154.0,60,6,0.5073333333333333,420,69.83333333333333,65.5,-0.1911160089857162,0.0,0.0,0.0,Netherlands,216.05,2,275.73007,Low Future Value
12779,9,13,5187.99,399.0761538461538,2643,203.30769230769232,122,13,0.7221167883211679,548,45.583333333333336,42.0,0.9279872599575332,0.0,0.0,0.0,Other,815.39,1,739.05414,Growing Customer
12781,104,1,518.06,518.06,298,298.0,14,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,Other,155.88,1,250.81343,Low Future Value
12782,72,9,3217.32,357.48,1512,168.0,119,7,1.0299248120300752,266,33.25,25.0,0.0547085562572911,0.0,0.0,0.0,Portugal,566.17,2,659.2248,Medium Future Value
12784,348,1,1034.33,1034.33,575,575.0,71,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,476.82,1,424.34366,Low Activity
12787,12,2,523.62,261.81,312,156.0,27,2,0.275475113122172,221,221.0,221.0,-0.6239356669820246,0.0,0.0,0.0,Netherlands,275.56,2,316.9955,Low Future Value
12808,4,4,546.4,136.6,241,60.25,34,3,0.436415770609319,279,92.66666666666669,67.0,-0.6147800735200913,0.0,0.0,0.0,Portugal,202.3,1,153.9974,Low Future Value
12809,385,2,915.28,457.64,286,143.0,48,2,0.7424390243902439,82,82.0,82.0,-0.2195767195767196,0.0,0.0,0.0,Portugal,379.81,1,235.97499,Low Future Value
12815,17,1,418.86,418.86,230,230.0,27,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,Other,342.6,1,295.67435,Low Future Value
12820,146,8,1812.55,226.56875,1181,147.625,87,8,0.5968627450980393,408,58.285714285714285,59.0,-0.1470747589985789,0.0,0.0,0.0,United Kingdom,753.16,3,644.9695,Low Activity
12823,108,6,1297.5,216.25,190,31.666666666666668,1,4,0.5403550295857988,338,84.25,50.0,-0.297244094488189,0.0,0.0,0.0,United Kingdom,229.5,1,220.67422,Low Future Value
12826,136,8,1938.13,242.26625,1370,171.25,81,6,0.5998029556650246,406,57.85714285714285,39.0,3.193274383708466,0.0,0.0,0.0,United Kingdom,763.7,4,886.66187,Low Activity
12836,38,13,4319.92,332.3015384615385,1780,136.92307692307693,222,12,0.761,520,47.18181818181818,42.0,-0.0300603761195119,0.0,0.0,0.0,United Kingdom,830.1600000000001,2,703.3086,Medium Future Value
12837,388,1,433.26,433.26,164,164.0,70,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,91.65,1,205.40932,Low Future Value
12838,193,9,2318.46,257.6066666666667,1260,140.0,171,7,1.2452727272727273,220,27.375,20.0,2.6832845167154837,0.0,0.0,0.0,United Kingdom,251.71,1,268.07605,Low Future Value
12839,2,17,5596.17,329.1864705882353,3875,227.94117647058823,122,13,0.9408727272727272,550,34.3125,31.5,-0.0227364270420384,0.0,0.0,0.0,United Kingdom,3809.45,9,3434.2197,High Future Value
12840,2,6,3199.21,533.2016666666667,1710,285.0,100,6,0.3712195121951219,492,98.4,112.0,1.0514001754988358,0.0,0.0,0.0,United Kingdom,576.0,1,586.25055,Growing Customer
12841,0,28,5033.88,179.78142857142856,3542,126.5,224,12,2.514218289085546,339,12.555555555555555,10.0,-0.5269681859681157,0.0,0.0,0.0,United Kingdom,1628.77,12,1774.5143,High Future Value
12842,127,3,713.23,237.7433333333333,374,124.66666666666669,25,3,0.2123720930232558,430,214.5,214.5,5.820504385964911,0.0,0.0,0.0,United Kingdom,563.46,1,270.41348,Low Future Value
12843,5,22,3611.02,164.13727272727272,1368,62.18181818181818,106,11,1.237855822550832,541,28.42105263157895,18.0,-0.4618969123102939,0.0,0.0,0.0,United Kingdom,582.13,4,661.7969,Medium Future Value
12844,261,2,322.64,161.32,98,49.0,43,2,0.4005263157894737,152,151.0,151.0,0.6224498089896773,0.0,0.0,0.0,United Kingdom,325.96000000000004,2,309.31693,Low Future Value
12847,206,1,659.36,659.36,524,524.0,33,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,758.68,1,491.46753,Low Activity
12849,88,5,2337.04,467.408,1476,295.2,102,4,0.4712074303405573,323,80.75,74.5,4.690638419696537,0.0,0.0,0.0,United Kingdom,341.44,1,444.9647,Growing Customer
12851,296,1,110.7,110.7,48,48.0,28,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,114.86,1,120.25323,Low Future Value
12853,58,8,2550.5,318.8125,1172,146.5,79,6,0.5611059907834102,434,86.6,76.0,0.2282893587279398,0.0,0.0,0.0,United Kingdom,832.4,3,952.3181,Growing Customer
12854,60,6,2148.49,358.0816666666667,1266,211.0,159,5,0.3742622950819672,488,97.4,77.0,-0.5786367816244037,0.0,0.0,0.0,United Kingdom,505.88,1,429.43976,Medium Future Value
12863,198,5,1750.55,350.11,511,102.2,23,5,0.7213270142180095,211,52.5,28.0,-0.93657929107311,0.0,0.0,0.0,United Kingdom,449.2,1,271.09793,Low Future Value
12864,327,1,0.95,0.95,1,1.0,1,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,10.2,1,42.555435,Low Future Value
12865,197,2,1640.88,820.44,948,474.0,89,2,0.614949494949495,99,98.0,98.0,-0.3861519547578067,0.0,0.0,0.0,Other,1429.42,2,1257.752,Low Activity
12867,33,10,5403.96,540.396,5493,549.3,299,10,0.5980353634577604,509,56.55555555555556,55.0,0.5080686707230474,0.0,0.0,0.0,United Kingdom,2191.63,3,1895.7024,Growing Customer
12871,26,2,246.2,123.1,154,77.0,6,2,0.2612875536480686,233,232.0,232.0,0.1558669001751314,0.0,0.0,0.0,United Kingdom,85.44,1,95.30026,Low Future Value
12876,15,3,2057.49,685.83,1329,443.0,85,3,0.2311898734177215,395,197.0,197.0,0.7898926072571458,0.0,0.0,0.0,Belgium,765.29,1,729.9316,Growing Customer
12877,20,15,2081.69,138.77933333333334,1399,93.26666666666668,80,13,0.9318367346938776,490,35.0,32.5,0.3612368280759064,0.0,0.0,0.0,United Kingdom,844.61,5,1016.25085,Growing Customer
12886,39,1,748.33,748.33,367,367.0,45,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,538.98,1,405.3706,Medium Future Value
12890,206,1,312.35,312.35,200,200.0,55,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,376.72,1,192.08835,Low Future Value
12901,3,8,969.96,121.245,658,82.25,17,4,2.799080459770115,87,14.333333333333334,13.5,-0.610929713009108,0.0,0.0,0.0,United Kingdom,714.66,8,784.6479,Medium Future Value
12909,21,6,1680.25,280.0416666666667,1051,175.16666666666666,87,5,0.404070796460177,452,113.0,114.5,1.0838762962283195,0.0,0.0,0.0,United Kingdom,397.28,2,653.50586,Growing Customer
12910,17,8,3345.22,418.1525,1782,222.75,46,6,0.5743396226415095,424,84.8,66.0,-0.0999761447671842,0.0,0.0,0.0,United Kingdom,1694.22,5,1696.6558,High Future Value
12913,102,9,1823.95,202.66111111111115,597,66.33333333333333,26,8,0.6007894736842105,456,57.0,31.5,0.0956993324371215,0.0,0.0,0.0,United Kingdom,899.88,2,521.19244,Low Activity
12915,192,3,734.6,244.86666666666667,353,117.66666666666669,39,3,0.4208294930875576,217,108.5,108.5,-0.1002324980625161,0.0,0.0,0.0,United Kingdom,138.5,1,198.3403,Low Future Value
12916,21,6,3115.1,519.1833333333333,1140,190.0,69,6,0.3781366459627329,483,96.6,77.0,1.0851558606943137,0.0,0.0,0.0,United Kingdom,465.75,1,582.722,Growing Customer
12920,390,3,323.86,107.95333333333332,292,97.33333333333331,32,2,0.592987012987013,154,154.0,154.0,0.3316054715622749,0.0,0.0,0.0,United Kingdom,128.88,1,122.39047,Low Future Value
12921,4,52,22620.38,435.0073076923077,13838,266.11538461538464,230,18,2.857184115523466,554,15.38888888888889,13.0,-0.0514850681121465,0.0,0.0,0.0,United Kingdom,10284.29,22,10764.403,High Future Value
12923,209,2,521.1,260.55,156,78.0,26,2,0.3290810810810811,185,185.0,185.0,-0.6111407249466951,0.0,0.0,0.0,United Kingdom,171.57,1,194.41174,Low Future Value
12924,17,11,1226.5,111.5,554,50.36363636363637,43,9,0.6282176360225141,533,59.11111111111112,66.0,0.348761944885961,0.0,0.0,0.0,United Kingdom,149.52,1,109.23866,Low Future Value
12925,412,1,25.2,25.2,60,60.0,4,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,652.63,2,187.68445,Low Future Value
12928,61,9,2885.19,320.57666666666665,1729,192.11111111111111,75,6,0.8866019417475729,309,44.0,35.0,-0.4373832449781818,0.0,0.0,0.0,United Kingdom,980.5,3,861.93286,Medium Future Value
12931,176,14,2445.49,174.67785714285714,695,49.642857142857146,13,7,1.260828402366864,338,30.63636363636364,14.0,-0.9863211868235724,0.0,0.0,0.0,United Kingdom,43.96,1,93.758,Low Future Value
12933,103,6,1097.4,182.9,512,85.33333333333333,156,4,0.4095067264573991,446,111.5,74.0,5.044097823993837,0.0,0.0,0.0,United Kingdom,464.94,2,405.86774,Low Activity
12935,22,10,2949.39,294.939,1976,197.6,78,8,0.7534653465346535,404,50.5,52.0,-0.3366194244076858,0.0,0.0,0.0,United Kingdom,1185.03,5,1216.6866,Medium Future Value
12937,16,7,1957.82,279.68857142857144,1239,177.0,80,6,0.3953246753246753,539,89.83333333333333,68.0,-0.3578641884184392,0.0,0.0,0.0,United Kingdom,1002.09,2,685.9493,Medium Future Value
12942,17,2,320.02000000000004,160.01000000000002,98,49.0,21,2,0.3602366863905325,169,168.0,168.0,-0.4595908543922983,0.0,0.0,0.0,United Kingdom,249.38,1,188.02197,Low Future Value
12944,174,1,286.95,286.95,145,145.0,14,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,292.56,1,242.60806,Low Future Value
12947,3,4,1141.4,285.35,932,233.0,68,4,0.6408421052631579,190,63.333333333333336,51.0,0.3994113937355474,0.0,0.0,0.0,United Kingdom,207.35,1,313.6262,Low Future Value
12948,34,5,1102.26,220.452,516,103.2,52,3,0.2910133843212237,523,130.75,26.5,3.1030555555555552,0.0,0.0,0.0,United Kingdom,1120.55,4,1045.8589,Growing Customer
12949,25,17,13164.98,774.4105882352941,6947,408.6470588235294,305,11,0.976377358490566,530,44.16666666666666,32.0,-0.1775572724088812,0.0,0.0,0.0,United Kingdom,1875.72,5,3011.2188,High Future Value
12951,23,13,2757.58,212.12153846153845,1431,110.07692307692308,100,11,0.7994343434343435,495,41.16666666666666,41.0,0.2068412998469709,0.0,0.0,0.0,United Kingdom,422.24,2,524.0986,Growing Customer
12953,341,1,473.46,473.46,278,278.0,30,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,274.95,1,309.59775,Low Future Value
12955,23,3,669.5799999999999,223.1933333333333,452,150.66666666666666,26,2,1.404923076923077,65,32.0,32.0,-0.4986322256603435,0.0,0.0,0.0,United Kingdom,3168.38,8,1937.915,High Future Value
12957,5,9,6033.04,670.3377777777778,3174,352.6666666666667,283,8,0.5045303867403315,543,77.42857142857143,64.0,-0.6362004656735313,0.0,0.0,0.0,United Kingdom,2223.37,4,2067.1877,High Future Value
12963,185,5,1696.12,339.224,782,156.4,71,4,0.9883116883116884,154,38.5,37.0,-0.7250285645558964,0.0,0.0,0.0,United Kingdom,1395.86,7,1738.474,Low Activity
12970,141,8,1010.87,126.35875,644,80.5,179,3,0.5882125603864734,414,137.66666666666666,58.0,2.2665344194487824,0.0,0.0,0.0,United Kingdom,343.42,2,299.14026,Low Future Value
12971,9,69,7423.77,107.5908695652174,3295,47.7536231884058,70,17,4.217590361445783,498,8.423728813559322,6.0,1.6906636838180455,0.0,0.0,0.0,United Kingdom,3546.3700000000003,41,1847.4652,Growing Customer
12977,321,3,320.94,106.98,113,37.66666666666666,42,1,9.132,10,10.0,10.0,0.0,0.0,0.0,0.0,United Kingdom,19.24,1,140.9827,Low Future Value
12987,17,4,918.61,229.6525,466,116.5,44,4,0.2474796747967479,492,163.66666666666666,190.0,0.3142871539062303,0.0,0.0,0.0,United Kingdom,216.4,1,299.06354,Low Future Value
12989,19,13,2540.86,195.45076923076925,498,38.30769230769231,15,10,0.7466415094339623,530,48.09090909090909,38.0,0.2927810864464899,0.0,0.0,0.0,United Kingdom,1596.97,7,1433.7561,Growing Customer
12990,4,6,809.9,134.98333333333332,410,68.33333333333333,6,6,0.4198620689655172,435,86.8,107.0,-0.5166666666666667,0.0,0.0,0.0,United Kingdom,145.6,1,126.945816,Low Future Value
12991,208,1,195.61,195.61,75,75.0,12,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,461.26,2,364.93973,Low Future Value
12993,27,6,979.85,163.30833333333334,507,84.5,52,5,0.404070796460177,452,113.0,119.0,-0.7821142253433597,0.0,0.0,0.0,United Kingdom,239.46,2,307.26016,Low Future Value
12994,88,1,339.85,339.85,165,165.0,21,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,583.57,2,397.41245,Medium Future Value
12997,55,6,1476.15,246.025,773,128.83333333333334,51,6,0.4844562334217507,377,75.2,79.0,0.5517736136080763,0.0,0.0,0.0,United Kingdom,514.34,2,507.90295,Growing Customer
13001,3,30,16514.72,550.4906666666667,8559,285.3,295,17,1.6543478260869564,552,19.03448275862069,16.0,-0.3349279204288782,0.0,0.0,0.0,United Kingdom,1189.01,3,1095.9088,Medium Future Value
13003,34,1,59.05,59.05,31,31.0,4,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,30.0,1,106.81796,Low Future Value
13004,3,26,8618.31,331.4734615384615,6153,236.65384615384616,317,17,1.462920517560074,541,21.64,20.0,-0.1288888365853084,0.0,0.0,0.0,United Kingdom,2802.13,10,3357.4475,High Future Value
13005,65,3,794.88,264.96,424,141.33333333333334,37,3,0.4307547169811321,212,105.5,105.5,-0.3203093633117089,0.0,0.0,0.0,United Kingdom,117.05,1,201.03418,Low Future Value
13012,32,6,1934.47,322.4116666666667,999,166.5,63,5,0.4818997361477573,379,75.8,79.0,-0.4397296403539193,0.0,0.0,0.0,United Kingdom,901.2,5,1236.0323,Medium Future Value
13013,32,19,8088.13,425.6910526315789,4072,214.31578947368425,233,11,1.1252140077821011,514,32.0625,18.0,-0.1164814538815506,0.0,0.0,0.0,United Kingdom,2376.15,9,3085.0051,High Future Value
13014,39,4,2633.47,658.3675,1327,331.75,119,3,0.5716431924882629,213,70.66666666666667,42.0,-0.5515581858382743,0.0,0.0,0.0,United Kingdom,1857.75,6,2188.347,High Future Value
13015,16,10,3840.11,384.011,2188,218.8,185,5,0.7497536945812808,406,58.0,48.0,-0.4261973262514242,0.0,0.0,0.0,United Kingdom,1526.1,1,445.6276,Medium Future Value
13018,15,18,5676.04,315.3355555555556,3718,206.55555555555557,273,8,1.2095364238410595,453,37.66666666666666,15.5,0.769836781068406,0.0,0.0,0.0,United Kingdom,3408.78,17,4785.933,Growing Customer
13021,35,11,2782.24,252.93090909090915,1346,122.36363636363636,98,9,0.6439230769230769,520,51.9,42.5,0.497858778111954,0.0,0.0,0.0,United Kingdom,1674.43,6,1447.2642,Growing Customer
13023,348,1,460.41,460.41,233,233.0,29,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,599.9,2,775.2504,Low Activity
13026,95,5,755.6800000000001,151.13600000000002,666,133.2,25,5,0.3367256637168141,452,112.75,93.5,-0.8577992744860943,0.0,0.0,0.0,United Kingdom,377.04,3,412.48767,Low Activity
13029,194,2,81.0,40.5,36,18.0,5,2,0.4085906040268456,149,149.0,149.0,-0.3229813664596272,0.0,0.0,0.0,United Kingdom,116.5,2,145.43495,Low Future Value
13030,187,1,332.01,332.01,169,169.0,48,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,293.53000000000003,1,269.85794,Low Future Value
13032,211,7,1545.83,220.83285714285716,770,110.0,105,3,3.1335294117647057,68,22.666666666666668,27.0,-0.2853180225188277,0.0,0.0,0.0,United Kingdom,909.18,2,730.0243,Low Activity
13034,188,2,279.91,139.955,153,76.5,16,2,1.9025,32,32.0,32.0,0.4542744410346339,0.0,0.0,0.0,United Kingdom,461.96,1,238.29895,Low Future Value
13035,80,2,708.6,354.3,350,175.0,20,2,0.3560233918128655,171,171.0,171.0,-0.2373134328358208,0.0,0.0,0.0,United Kingdom,491.2,1,368.80145,Low Future Value
13037,38,11,3478.06,316.1872727272727,1891,171.9090909090909,169,10,0.6476595744680852,517,57.44444444444444,51.0,-0.5985058508752136,0.0,0.0,0.0,United Kingdom,303.75,1,298.29132,Low Future Value
13038,3,2,591.76,295.88,280,140.0,22,2,0.5689719626168225,107,107.0,107.0,-0.5022525942799292,0.0,0.0,0.0,United Kingdom,316.70000000000005,1,207.88692,Low Future Value
13045,220,2,503.64,251.82,184,92.0,25,2,0.7162352941176471,85,85.0,85.0,-0.4524336283185841,0.0,0.0,0.0,United Kingdom,305.28000000000003,1,277.91232,Low Future Value
13046,85,2,517.66,258.83,317,158.5,31,2,0.3187434554973822,191,190.0,190.0,-0.3820091267112583,0.0,0.0,0.0,United Kingdom,321.09,1,239.0601,Low Future Value
13047,38,19,5758.62,303.0852631578948,2295,120.78947368421052,134,13,1.1452673267326734,505,36.0,31.5,-0.3612770304687701,0.0,0.0,0.0,United Kingdom,1485.41,3,1153.2028,Medium Future Value
13048,57,7,3049.46,435.63714285714286,1942,277.42857142857144,114,7,0.4799099099099099,444,73.83333333333333,79.5,-0.2677066054670635,0.0,0.0,0.0,United Kingdom,895.99,2,873.396,Medium Future Value
13049,137,3,516.54,172.17999999999998,238,79.33333333333333,10,2,1.0871428571428572,84,41.5,41.5,-0.5760833608997684,0.0,0.0,0.0,United Kingdom,299.79999999999995,1,151.27167,Low Future Value
13050,4,27,8877.12,328.78222222222223,4866,180.22222222222223,468,17,1.5248237476808906,539,20.73076923076923,19.5,0.306511514803168,0.0,0.0,0.0,United Kingdom,2213.51,7,2073.2705,Growing Customer
13055,33,2,1403.23,701.615,1128,564.0,97,2,0.2805529953917051,217,216.0,216.0,-0.6741593204644878,0.0,0.0,0.0,United Kingdom,816.0,2,811.1241,Medium Future Value
